,CX,CY,IMS_SWISSCOORDINATE_X,IMS_SWISSCOORDINATE_Y,GUILD,CNHA,BIOIDX,BIOIDX_TX,BIOIDX_TXG,iflor
7982,584050,231650,584048,231609,22,58402316,4.0,4.400267507252108,4.400267507252108,0.4
8004,584450,220550,584420,220580,22,58442205,5.0,5.433082647051888,5.433082647051888,0.4
8012,584650,115250,584695,115287,22,58461152,8.0,8.90357514230178,8.90357514230178,0.8
8017,584650,115350,584608,115312,22,58461153,8.0,8.90357514230178,8.90357514230178,0.8
8022,584650,115450,584674,115421,22,58461154,8.0,8.90357514230178,8.90357514230178,0.8
8032,584750,179650,584700,179600,22,58471796,5.0,5.666353824495542,5.666353824495542,0.4
8040,584950,112250,584916,112286,22,58491122,4.0,4.6013707315073775,4.6013707315073775,0.4
8062,585150,221150,585180,221150,22,58512211,5.0,5.345603149676267,5.345603149676267,0.2
8254,587550,116150,587527,116127,22,58751161,4.0,4.525645865140714,4.525645865140714,0.4
8288,588450,116450,588462,116480,22,58841164,12.0,13.314114662851784,13.314114662851784,1.0
8306,588650,200850,588669,200892,22,58862008,4.0,4.718585719868498,4.718585719868498,0.4
8373,590050,118550,590001,118574,22,59001185,4.0,4.45178757115089,4.45178757115089,0.4
8380,590050,118850,590000,118800,22,59001188,4.0,4.554953334302862,4.554953334302862,0.4
8384,590050,213750,590050,213700,22,59002137,4.0,4.676718068152487,4.676718068152487,0.4
8388,590150,116050,590190,116098,22,59011160,4.0,4.391659699220457,4.391659699220457,0.4
8491,591050,193750,591078,193728,22,59101937,4.0,4.607181168755123,4.607181168755123,0.4
8554,591650,121850,591625,121875,22,59161218,8.0,8.832430001454293,8.832430001454293,0.6000000000000001
8561,591650,199950,591611,199974,22,59161999,4.0,4.545173032607815,4.545173032607815,0.4
8577,591750,199950,591714,199922,22,59171999,4.0,4.545173032607815,4.545173032607815,0.4
8586,591850,121850,591875,121875,22,59181218,5.0,5.554953334302862,5.554953334302862,0.4
8593,591850,224250,591838,224276,22,59182242,6.0,6.502541769094625,6.502541769094625,0.4
8607,592050,115450,592000,115400,22,59201154,6.0,6.5874895488306855,6.5874895488306855,0.6000000000000001
8637,592150,198950,592160,198940,22,59211989,4.0,4.545173032607815,4.545173032607815,0.4
8705,592750,199550,592775,199555,22,59271995,4.0,4.545173032607815,4.545173032607815,0.4
8730,593150,118650,593195,118637,22,59311186,4.0,4.45178757115089,4.45178757115089,0.4
8736,593150,199450,593125,199410,22,59311994,4.0,4.545173032607815,4.545173032607815,0.4
8746,593250,118450,593232,118433,22,59321184,4.0,4.285078966717747,4.285078966717747,0.2
8747,593250,118550,593218,118550,22,59321185,6.0,6.855236900153241,6.855236900153241,0.6000000000000001
8758,593350,118750,593377,118717,22,59331187,4.0,4.285078966717747,4.285078966717747,0.2
8776,593550,118750,593568,118732,22,59351187,4.0,4.570157933435494,4.570157933435494,0.4
8792,593750,118350,593731,118337,22,59371183,4.0,4.570157933435494,4.570157933435494,0.4
8801,593750,245850,593700,245800,22,59372458,5.0,5.374980479777049,5.374980479777049,0.4
8814,593950,119550,593943,119567,22,59391195,4.0,4.225893785575445,4.225893785575445,0.2
